,Right_row,Right_column,Right_brightness,Left_row,Left_column,Left_brightness,Brightness
0,269,367,497.625,269,112,43.75,0.08791760864104496
image_num,Right_row,Right_column,Right_brightness,Left_row,Left_column,Left_brightness,Brightness,Neuron_0_row,Neuron_0_column,Neuron_0_brightness,Neuron_1_row,Neuron_1_column,Neuron_1_brightness
907,312,320,378.1666666666667,312,65,55.44444444444444,0.1466137799324225,308,311,33201,312,320,497
908,276,287,414.09090909090907,276,32,51.0,0.12316136114160264,268,280,33187,276,287,560
909,266,303,467.3076923076923,266,48,48.30769230769231,0.10337448559670781,256,299,33188,266,303,591
910,235,283,471.4,235,28,50.4,0.10691557064064489,225,281,33170,235,283,647
911,221,326,434.3333333333333,221,71,54.75,0.1260552570990023,208,323,33173,221,326,543
912,212,311,432.5,212,56,47.9375,0.11083815028901733,198,309,33191,212,311,547
913,187,346,409.375,187,91,56.8125,0.1387786259541985,174,346,33208,187,346,527
914,192,336,427.93333333333334,192,81,64.73333333333333,0.15126966817261256,179,334,33224,192,336,566
915,167,351,381.5263157894737,167,96,58.526315789473685,0.15340046903021107,154,347,33212,167,351,479
916,190,332,374.6111111111111,190,77,60.888888888888886,0.16253892925997332,180,325,33209,190,332,479
917,167,331,452.85714285714283,167,76,79.0,0.1744479495268139,159,321,33222,167,331,591
918,205,302,435.38461538461536,205,47,68.38461538461539,0.1570671378091873,199,290,33195,205,302,559
919,199,317,383.2,199,62,69.6,0.18162839248434237,197,304,33196,199,317,508
920,240,286,370.85714285714283,240,31,54.5,0.14695685670261943,239,273,33193,240,286,500
921,245,312,436.75,245,57,45.75,0.10475100171722954,246,299,33214,245,312,544
922,264,285,345.29411764705884,264,30,45.1764705882353,0.13083475298126065,267,271,33194,264,285,461
923,273,318,387.8,273,63,42.53333333333333,0.10967852845109162,274,307,33197,273,318,499
924,278,295,364.35714285714283,278,40,43.0,0.118016075279357,279,282,33210,278,295,475
925,288,324,393.38461538461536,288,69,50.92307692307692,0.1294485725459523,290,311,33183,288,324,523
926,284,296,361.92857142857144,284,41,57.5,0.15887112689954608,283,284,33212,284,296,485
927,295,317,298.3,295,62,58.5,0.19611129735165939,293,303,33159,295,317,400
928,277,286,386.8,277,31,60.1,0.15537745604963807,270,273,33164,277,286,510
929,275,320,373.0,275,65,69.53333333333333,0.18641644325290438,266,309,33195,275,320,499
930,248,309,356.5,248,54,72.9375,0.20459326788218793,238,300,33184,248,309,479
931,245,355,316.875,245,100,83.04166666666667,0.2620644312952005,233,349,33186,245,355,420
932,242,352,327.3888888888889,242,97,87.83333333333333,0.2682844052265399,231,346,33154,242,352,415
933,238,372,385.1333333333333,238,117,82.86666666666666,0.21516357971265362,228,368,33143,238,372,480
934,249,376,400.0,249,121,65.66666666666667,0.16416666666666668,238,370,33141,249,376,530
935,254,395,471.2142857142857,254,140,53.07142857142857,0.11262695164468697,242,391,33197,254,395,616
936,259,409,401.85,259,154,50.5,0.12566878188378747,247,400,33205,259,409,509
937,260,425,444.6666666666667,260,170,50.0,0.11244377811094453,254,415,33236,260,425,601
938,256,452,470.0769230769231,256,197,52.23076923076923,0.11111111111111112,251,439,33282,256,452,610
939,248,441,536.4,248,186,45.7,0.08519761372110367,246,427,33312,248,441,693
940,244,460,536.7692307692307,244,205,40.69230769230769,0.07580968758956722,243,447,33213,244,460,721
941,238,425,514.0625,238,170,50.875,0.09896656534954407,238,412,33249,238,425,630
942,241,424,270.1904761904762,241,169,22.333333333333332,0.08265773704617553,241,424,346,241,426,345
943,235,418,498.52941176470586,235,163,54.0,0.10831858407079646,235,405,33210,235,418,631
944,241,428,602.9090909090909,241,173,45.54545454545455,0.07554282267792521,243,415,33246,241,428,784
945,230,414,543.3571428571429,230,159,51.357142857142854,0.09451820691468384,232,403,33188,230,414,720
946,237,434,557.7857142857143,237,179,45.857142857142854,0.0822128313484441,236,422,33289,237,434,719
947,239,427,546.8571428571429,239,172,69.5,0.12708986415882967,236,414,33251,239,427,699
948,262,442,502.1111111111111,262,187,73.61111111111111,0.1466032308032751,257,434,33245,262,442,639
949,269,424,478.72222222222223,269,169,84.94444444444444,0.17743994429615875,262,412,33181,269,424,620
950,282,439,430.6,282,184,74.45,0.17289828146771946,272,429,33174,282,439,560
951,298,417,413.4761904761905,298,162,71.33333333333333,0.1725210180813083,287,410,33180,298,417,519
952,300,428,394.8695652173913,300,173,71.26086956521739,0.18046685752036995,289,427,33112,300,428,492
953,319,405,374.75,319,150,65.9,0.17585056704469648,305,406,33160,319,405,481
954,306,407,396.6842105263158,306,152,68.73684210526316,0.17327849276900625,292,408,33128,306,407,500
955,308,390,203.9,308,135,22.1,0.10838646395291811,308,390,260,307,389,260
956,295,391,400.0,295,136,74.61111111111111,0.1865277777777778,295,391,553,281,395,33112
957,308,390,436.875,308,135,71.3125,0.16323319027181687,308,390,560,295,393,33134
958,285,394,394.125,285,139,81.75,0.20742150333016174,285,394,503,272,396,33142
959,296,391,372.6818181818182,296,136,78.81818181818181,0.2114892060007318,296,391,500,284,393,33097
960,285,394,364.375,285,139,76.04166666666667,0.2086906803887936,285,394,475,271,396,33055
961,298,383,401.0,298,128,65.36363636363636,0.16300158694173655,298,383,511,286,387,33103
962,289,384,417.5263157894737,289,129,78.94736842105263,0.1890835749401235,289,384,561,275,386,33128
963,309,391,453.4375,309,136,61.0,0.1345279117849759,309,391,599,296,391,33133
964,293,397,534.75,293,142,63.083333333333336,0.11796789777154434,293,397,714,309,391,32902
965,303,399,472.9375,303,144,63.375,0.13400290736090922,290,397,33213,303,399,619
966,283,412,516.5,283,157,60.1875,0.11652952565343659,271,408,33189,283,412,667
967,289,410,480.10526315789474,289,155,63.68421052631579,0.13264634948476212,280,405,33276,289,410,628
968,271,424,617.0,271,169,63.3,0.10259319286871961,261,417,33249,271,424,753
969,275,416,573.0,275,161,70.72727272727273,0.12343328573695067,267,408,33303,275,416,717
970,261,433,578.5384615384615,261,178,66.3076923076923,0.11461241856136152,256,421,33260,261,433,729
971,257,415,620.0,257,160,54.666666666666664,0.08817204301075268,252,402,33218,257,415,805
972,256,421,535.125,256,166,57.375,0.10721793973370708,249,410,33262,256,421,691
973,260,403,572.2307692307693,260,148,69.76923076923077,0.12192498991799973,254,393,33266,260,403,739
974,260,416,553.6153846153846,260,161,64.6923076923077,0.11685424482423232,256,406,33255,260,416,691
975,258,412,577.2857142857143,258,157,51.642857142857146,0.0894580549368968,255,401,33218,258,412,717
976,252,421,601.0833333333334,252,166,56.583333333333336,0.09413558852072647,251,408,33197,252,421,768
977,246,408,619.2222222222222,246,153,32.55555555555556,0.05257491476762965,248,395,33222,246,408,778
978,239,421,663.625,239,166,50.75,0.07647391222452439,242,409,33288,239,421,912
979,224,416,569.1,224,161,35.6,0.06255491126339835,230,403,33251,224,416,737
980,213,425,523.75,213,170,42.0,0.0801909307875895,219,416,33234,213,425,712
981,196,407,493.6923076923077,196,152,51.07692307692308,0.10345902150202556,206,399,33253,196,407,635
982,213,413,588.8,213,158,49.6,0.08423913043478262,213,413,758,206,399,32905
983,193,406,556.8333333333334,193,151,49.75,0.08934450763244536,203,397,33251,193,406,693
984,212,418,510.7647058823529,212,163,42.411764705882355,0.08303581711390073,221,407,33270,212,418,635
985,193,416,509.875,193,161,41.875,0.08212797254228978,202,405,33273,193,416,657
986,214,427,551.3571428571429,214,172,40.142857142857146,0.07280735846612256,223,415,33270,214,427,722
987,201,418,548.0666666666667,201,163,45.06666666666667,0.08222843936260796,203,409,33242,201,418,716
988,224,435,555.9285714285714,224,180,43.357142857142854,0.07799049209816265,228,423,33272,224,435,719
989,217,429,532.2352941176471,217,174,44.94117647058823,0.08443854995579132,219,416,33265,217,429,709
990,242,442,530.4705882352941,242,187,43.88235294117647,0.08272344200487913,241,430,33290,242,442,704
991,240,423,567.0,240,168,49.0,0.08641975308641975,238,413,33277,240,423,755
992,252,426,513.7142857142857,252,171,48.285714285714285,0.09399332591768632,251,412,33259,252,426,640
993,251,394,612.5555555555555,251,139,47.44444444444444,0.0774532922183929,248,384,33259,251,394,799
994,254,393,578.1111111111111,254,138,39.55555555555556,0.0684220641937344,253,381,33272,254,393,769
995,257,376,567.3571428571429,257,121,37.42857142857143,0.06597003651013471,257,366,33244,257,376,733
996,261,368,565.0909090909091,261,113,37.54545454545455,0.06644144144144144,264,355,33254,261,368,776
997,265,367,481.42857142857144,265,112,40.42857142857143,0.08397626112759644,270,354,33238,265,367,608
998,269,360,528.8181818181819,269,105,36.54545454545455,0.06910778751933987,275,348,33290,269,360,692
999,275,369,502.7,275,114,34.4,0.06843047543266362,282,358,33272,275,369,662
1000,269,367,497.625,269,112,43.75,0.08791760864104496,276,355,33248,269,367,632
